date,AAI,CH4,CO,HCHO,NO2,O3,SO2
17/04/21,-1.0930412497653264,1887.91355374497,0.0354389336442446,0.000186648137307,8.935266297187113e-05,0.1362785656540384,0.0001901042014909
18/04/21,-0.4232329755701657,1884.26676913923,0.0396282369315387,0.0002018367278281,5.102978317611998e-05,0.1336013156330275,0.000317439468429
19/04/21,-0.3427300683128944,1897.35031976131,0.0386481138091028,0.0001762039841695,6.781799164869589e-05,0.1317659220006926,0.001065025753798
20/04/21,-0.9380347057350168,,0.0339476412990107,,,0.132500662353401,
21/04/21,-0.5181755373226822,1897.27597091114,0.036462418971415,0.0001301049651398,4.521725048172484e-05,0.1383029137299741,0.0001472613789975
22/04/21,-1.2428696817946778,1903.94077862643,0.0413644787567297,0.0002985968575415,6.08867668021636e-05,0.139281336584806,0.0001627370422072
23/04/21,-0.5907363264926169,1894.65681037893,0.0439119684826155,0.0002800554112729,7.380786158735262e-05,0.1367255805907463,-0.0001024046687252
24/04/21,-1.3277777136969575,1890.99322597786,0.0378541347805859,0.0002580465938422,5.3455187870025007e-05,0.1338750742039185,0.0001063293939262
25/04/21,-0.8001571995841,1887.28857953844,0.0389568797311198,0.0002009731055282,6.787902128408182e-05,0.1325264943705726,0.0002348021716219
26/04/21,-0.4479180402947777,1896.68510057435,0.0428078363404786,0.0002501800796786,7.464784568573637e-05,0.1293799665737762,0.0002168452372888
27/04/21,0.1523962053844354,1890.87495690583,0.0383873350825997,0.0002459482392641,7.097695270341565e-05,0.1278985254960149,4.619191064554091e-05
28/04/21,-0.0002997495867903,1916.31650517064,0.0460254494568692,0.0002700798053435,7.771347227704835e-05,0.1305142432320583,8.927475904035582e-05
29/04/21,-0.0781964082223767,1891.13065449695,0.0447140440186837,0.0002400565437508,5.93458991337633e-05,0.1340962692484669,-7.3508987932033425e-06
30/04/21,0.3427621710859592,,,0.0002572076982209,7.387529627819667e-05,0.1338974522061186,0.0003817238530168
01/05/21,-0.3968633024719497,,0.0455663162472564,0.0002466440378409,5.901400157864546e-05,0.1337807064124601,0.0001594836552312
02/05/21,-0.7884048747262171,1902.42408217056,0.0489547989542788,0.0002225390007117,4.556856773149023e-05,0.1355033749412131,2.6065372209208325e-05
03/05/21,-0.7703412505849876,,0.0387869323918405,0.0002185054432535,4.541419821439442e-05,0.1363684020422106,0.0001063272205325
04/05/21,-1.960666425082688,,0.0362981892817049,0.0002748867365602,4.346649522544788e-05,0.1336067526997027,0.0002659878689866
05/05/21,-0.4786899616165832,,0.0413174810300802,0.0002619963339425,6.164560775216718e-05,0.1341451954501491,0.0001634876434123
06/05/21,-0.554703349480361,,0.0498815011924504,0.0004087644946753,6.67039913666501e-05,0.1361210124215021,0.0002101307919471
07/05/21,-0.980460042922608,1924.52091919669,0.0425524250185523,0.0003120438788168,6.892220889705242e-05,0.1354847383836464,0.0002397269446235
08/05/21,-1.7416563473302658,,0.0400332511395946,0.0002515343288589,7.16124947516217e-05,0.1357633976240879,1.112326263364414e-05
09/05/21,-1.8098589631640591,,0.0445670137864776,0.0002372441322256,6.450165757783699e-05,0.1375880049815206,0.0002159569350602
10/05/21,-1.799887818084086,,0.0380217303739903,0.0001793352214468,5.286564283901693e-05,0.135933804607206,7.413876491634406e-05
11/05/21,-0.3906445275228202,,0.0354705666855096,0.0001768538706148,5.360506722768782e-05,0.1344192120893866,7.372700918437291e-05
12/05/21,-0.3504905194015533,,0.0397582108877293,0.0002140603302913,5.772278073935488e-05,0.1333819883236788,5.6742500242242615e-05
13/05/21,-0.7235242993265399,1903.54747978524,0.0397238127211168,0.0001887484072791,6.210558365698426e-05,0.1338248050160464,4.776172450657126e-05
14/05/21,-0.946145543752266,1903.03947237698,0.0401399827711049,0.0002692709634504,5.6507192353380646e-05,0.1298034141379272,0.0001183421667977
15/05/21,-1.1833557884122372,1877.46590343473,0.0359242580734126,0.0001828605213035,3.8809520513417565e-05,0.1265051736625364,-4.591381375562533e-06
16/05/21,-0.3722512274459782,1923.97872443589,0.0426504781857987,0.0002358033849763,4.931443684127493e-05,0.1262183167952238,0.0003436986873446
17/05/21,-0.8610479410972078,,,,,0.1238086169876281,
18/05/21,-0.7278173652706595,,,,,0.1236965533686136,
19/05/21,-0.4949116884184263,,,,,0.1246970492661038,
20/05/21,-1.6137454729109832,,0.0427602524344884,0.0002115771422276,4.336899738325124e-05,0.1292916569115358,5.481726573932464e-05
21/05/21,-0.5333615015782888,,0.0348526361841321,0.0002127626262953,1.7504152910459574e-05,0.1267329007537101,8.511477217059251e-05
22/05/21,-1.1286147333477476,1904.85303148907,0.0365485060605645,0.0001873636508533,3.415310909297123e-05,0.1286204064536872,0.0003014267373201
23/05/21,-0.2008232207229014,,0.035799684104428,0.0001884872532481,3.8826551750808905e-05,0.1278671505962083,-7.606773464699374e-06
24/05/21,-0.4935372972315082,1898.12882744584,0.034603115800246,0.0002133444084645,5.1824163933304205e-05,0.1294134894471659,0.0001857120473936
25/05/21,-0.8621899629336691,1891.48514261062,0.0361078401271321,0.0002117457895795,4.855279125701284e-05,0.1280425020228733,-3.867262416846567e-05
26/05/21,-0.9022181676383948,1904.6798712499,0.0380004809926044,0.0002619704964894,5.622983882928663e-05,0.1288028585909239,0.0001223870361525
27/05/21,-0.6439128875503641,1909.69044802434,0.0384172855868552,0.0002420708258044,5.270302172010163e-05,0.1299119235368289,0.0002241241228736
28/05/21,-0.5281734054184991,1913.52038207182,0.040650256303036,0.0002376367853179,4.365682529610559e-05,0.1299473687541062,0.0002366997694968
29/05/21,0.1076925953440934,1921.75070873369,0.041520574914729,0.0002379054418438,4.157862976858821e-05,0.1273436204908454,0.0001898162634728
30/05/21,-0.3011065338880584,1878.46095347034,0.034860749919417,0.000251685493218,4.77243465245572e-05,0.1285950769940899,1.842528618875629e-05
31/05/21,-0.2008385102025868,1869.67502186572,0.0335418510617591,0.0002025875036325,6.189172411536556e-05,0.1276412224633992,4.090456026827234e-05
01/06/21,-0.9439454930240976,,0.0335562676086877,0.0002758524703136,4.263266977189277e-05,0.1284161042515653,0.0003583170610149
02/06/21,-0.545667780587535,,0.0336988198986441,0.0001748319535344,2.4818232326393822e-05,0.1280314090233641,-4.435372429841881e-05
03/06/21,-0.1229430777253808,1886.41845468208,0.0344980364851016,0.0002510907190048,5.690324136359728e-05,0.127853528814177,0.0001256417290497
04/06/21,-1.3384758690747778,,0.0402592932475748,0.0002621690844749,5.313413086018461e-05,0.1292016478620667,-2.538110817069417e-05
05/06/21,-0.8614680287479608,,0.0382602401339928,,6.38390812632466e-05,0.1315285780687299,-4.802123002227693e-05
06/06/21,-0.5440230405641546,,0.0360611337760979,,5.349746931505631e-05,0.1303142146013039,0.0001715846499667
07/06/21,-0.8557647174441794,,0.0373842811972488,0.000260117293126,5.540535438370971e-05,0.1322740305476991,0.0001493549447483
08/06/21,-0.1293152369606522,,0.0320653559854351,0.0004231194850968,4.002328511881392e-05,0.1294216194068728,3.614873512204331e-05
09/06/21,0.0708836995865412,,0.0288281285027811,0.0005541218287376,3.933170045511574e-05,0.1263916070739724,8.336837469115831e-05
10/06/21,0.3140019999624242,,0.0370776961671141,0.0007475623218283,5.6751109311158926e-05,0.127583761865285,-9.730443288169918e-06
11/06/21,0.4357569926323293,,0.0367902352368614,0.000392227974073,5.988503702854805e-05,0.1278312845080066,-0.0001120345106476
12/06/21,0.4171616387767615,,0.0356177032188884,0.000248827565501,4.598783731301736e-05,0.1272816752105798,5.4818810630469816e-05
13/06/21,-1.0175209231250664,,0.0310401763489349,0.0001957146299503,5.356087848268828e-05,0.1300953921357831,-0.0002513742477733
14/06/21,-0.4032383903259652,,0.0354837940641644,0.0001986270741194,7.31140471622954e-05,0.1295020516058343,6.881963309544859e-05
15/06/21,0.0057491422442064,,0.0318660851301104,0.0002190251452628,6.850806183851017e-05,0.128748558775092,0.0001276884384178
16/06/21,-1.3079409613157338,,0.034316927253817,0.0001886343717246,5.079036934700613e-05,0.1294984044807726,-1.2489982569940348e-05
17/06/21,-1.1636138069322324,,0.0377209337443879,0.0002543982701477,5.902419209380822e-05,0.1306991214223226,0.0003948672040341
18/06/21,-1.0761421056508629,,0.039176083422731,0.0002030310246407,6.110678770813474e-05,0.1304262414649651,-0.0001597553563649
19/06/21,-1.3295459508342522,,0.0388756467533946,0.0002152173911747,4.7170312261208695e-05,0.1297512878255603,-0.0001131557917083
20/06/21,-1.842229523875584,,0.0387827401801134,0.0002874989881825,6.066419913448034e-05,0.1291334891697684,-5.724373414385943e-05
21/06/21,-1.7331598076804366,,0.0399310141472909,0.000315893074544,7.498142915175612e-05,0.1307659213510657,-5.7132946026078805e-06
22/06/21,-0.8364722091361146,,0.0369855792541342,0.0002265497619709,6.387993345423732e-05,0.1278542272891603,0.0002338685589387
23/06/21,-0.6579543905109075,,0.0381647108171988,0.0003093557587268,6.205152859220754e-05,0.1281086038207443,7.105911604079905e-05
24/06/21,-0.5913452849011976,,0.0359555549150902,0.0002293863588186,6.342473111455092e-05,0.1308938756939694,6.668632597935082e-05
25/06/21,-0.2773636250497816,1903.80540420478,0.0330662579457633,0.0002260332784506,6.48528771768989e-05,0.1305833656842465,0.0001131021755272
26/06/21,-0.8502087070172045,,0.0365380691579825,0.000270236631787,7.483547051600353e-05,0.1299357582008105,4.961155760551267e-05
27/06/21,-1.134508743727529,,0.0376817777885506,0.0004561041433077,9.964541335245404e-05,0.1290897566361477,0.0002485904235605
28/06/21,-1.055132945366051,,0.0415413378802598,0.0002809885144161,7.313886411870457e-05,0.1263927667178035,9.390790120203056e-05
29/06/21,-0.5731822167431405,1924.96839646079,0.0405713794618853,0.000282591476183,6.791843164195812e-05,0.1253710712226608,0.0001500925895881
30/06/21,-0.2360741742825192,,0.0368548189870541,0.0001878095528788,5.040485387237637e-05,0.1247223090460319,9.413711653880147e-05
01/07/21,0.0841585056595322,,0.0341871520228455,0.0002210135084801,4.602844952639055e-05,0.1242061382494211,3.2673581711845343e-05
02/07/21,-0.0548974440482335,,0.0352141202841987,0.0002037972291042,5.613730083558313e-05,0.1263289299698531,-5.436428944300336e-05
03/07/21,-0.3929604146836722,,0.0355164055749599,0.0001337406011031,4.674886112004199e-05,0.1281232432634169,0.000200740706065
04/07/21,-0.8096435700653543,1925.92877983219,0.0360172438761895,0.0001960611590222,6.648632026199306e-05,0.1303438246525124,7.820869283545743e-05
05/07/21,-0.505438338592257,1911.31833447654,0.0359443416223194,0.0002321941130786,6.000154469186487e-05,0.1300960515116511,-9.837053593003686e-06
06/07/21,0.0806168954415399,,0.0351059023471899,0.0004553778252406,6.010362532316816e-05,0.1282872383862418,8.526115740367634e-05
07/07/21,0.378006968417294,,0.0343340661493358,-2.6164503377600016e-06,5.329192443730846e-05,0.1279436676089004,-1.1073587743619387e-05
08/07/21,1.3620117490670345,,0.0359996442560846,-4.028541625837426e-05,6.472915319496647e-05,0.129876465875003,6.912546251626979e-05
09/07/21,0.7258728753340761,,0.0415581455094936,0.0001119491687212,7.393489725705288e-05,0.1290060951055825,-7.633298810052725e-05
10/07/21,-0.164190432469499,,0.0422494045737119,8.736781846544176e-05,4.359959745953378e-05,0.126881001565768,-7.486111496797306e-05
11/07/21,-1.3566866400993738,,0.0434309844134533,0.0001561764831308,4.810872764832851e-05,0.1271180048234645,-0.0001631359707158
12/07/21,-1.3582205758395227,,0.0419554426197124,0.000177289974662,5.864456163689124e-05,0.1275690251932718,-0.000125789819141
13/07/21,-1.6521610984297423,,,0.0003725638463655,,0.1258775695373258,-0.0003080556926272
14/07/21,-0.2886829190721998,,,,,0.1273899568720567,
15/07/21,-0.5159498502193028,,0.0358755515520702,0.0002455159229169,7.297477090259752e-05,0.128782173786481,-0.0001842552814136
16/07/21,-1.116778981039939,,0.0362755982157042,0.000172169738812,4.716218414917822e-05,0.1269516312961275,-0.0001335462243095
17/07/21,-1.536542315038047,,0.0360810789351839,0.0002356571251547,7.056434440879587e-05,0.128691310512244,-7.52983296202322e-05
18/07/21,-1.3818761468584562,,0.0383368879469951,0.0002191667845096,8.124057596331612e-05,0.127785318849809,2.279444430573236e-05
19/07/21,-1.0772454890078655,,,,,0.124966351309626,
20/07/21,0.1418519740571178,,0.034833958254948,0.0002228514602462,7.881603358107608e-05,0.1272207012688174,-0.0004325354216018
21/07/21,0.3757559132190488,,0.0330304534584576,0.0001347112020588,5.37501951611174e-05,0.1272474308450229,-3.921018531613696e-06
22/07/21,-1.049961006611361,,0.0364679337839176,0.0002282481140599,4.727509994133054e-05,0.1275657804943186,-0.0001168798107025
23/07/21,-1.5855392410624776,,0.0337510704463781,0.0002510607913046,9.222414010733134e-05,0.1261752091754613,-5.87876067943789e-05
24/07/21,-0.2804486715670325,,0.0355802386162374,0.0002300936724727,4.4494109041665553e-05,0.1261507280186438,-8.322790691448586e-05
25/07/21,-0.0623177767783941,,0.0351677107366213,0.0001923058118572,4.1921741182877565e-05,0.125992205667027,-3.3682368821545794e-05
26/07/21,-0.8849103380808373,,0.0371730216276887,0.0001798744572627,,0.1233978577467077,
28/07/21,-1.1952707023786155,,,,,0.1253902530220899,
29/07/21,-1.2890988353521722,,0.0358414826357727,0.0002139018380605,,0.1261597442328632,
30/07/21,-0.2674097534370198,,0.0358967779406555,0.0002371130299143,7.553790960092382e-05,0.1252660637860261,
31/07/21,-0.5721681909367538,,0.0349738443072133,0.0001484972616722,3.8396706498543306e-05,0.1254061213947901,-8.665027279745008e-05
01/08/21,-1.1295748505943486,,,0.0001718317825268,1.887751415748545e-05,0.1228261359289822,-0.0002661276125822
02/08/21,-1.512339231190038,,0.0328300208786333,0.0001306700129501,4.600436937717496e-05,0.1270953062148374,-0.0002919058281353
03/08/21,-1.52898764932344,,0.032175882686262,0.0001999440026595,,0.1277741444462375,
04/08/21,-0.3208643377090517,,0.0319407108702434,0.0001099427707363,5.814863898804064e-05,0.1273094421697524,5.984871902271369e-06
05/08/21,-0.4427440876325318,,0.0336980281721285,0.0001374733014208,2.854004831480666e-05,0.1267882286194358,-7.22659429513038e-05
06/08/21,-1.097160120079487,,0.035167176902624,0.0001972570670591,4.97186154487562e-05,0.1249537020502796,-0.0001271647802852
07/08/21,-1.1371118581241368,,0.0383403759082789,0.0001825862094042,6.384057161225545e-05,0.1247423368580566,0.0001847058457157
08/08/21,-1.677980890892254,,0.0364101964649207,0.000177129419861,4.728915781606323e-05,0.1264406756544537,-8.431909329349012e-05
09/08/21,-0.5103312625487809,,0.038059952677991,0.0002473600368643,6.04321036625004e-05,0.1262854412452634,0.0001622095097337
10/08/21,,1916.10352146158,,,,,
11/08/21,0.4972505133667652,,0.034862432226121,0.0001502900485064,3.0951697657196264e-05,0.1268253702571234,0.0001101896618969
12/08/21,0.1724818378052275,1940.61659346524,0.0356877389837932,0.0002044986838843,4.5945595066922246e-05,0.1264442844025642,0.0001656781258553
13/08/21,-0.6794256941110739,,0.0365414402639472,0.0001664908596544,3.935534759815456e-05,0.1260559352840037,0.0001820402527673
14/08/21,0.3280950844114347,1918.94528104778,0.039876933930515,0.0001928554196164,4.119065400862933e-05,0.1271085781711921,2.47113470337988e-05
15/08/21,0.9559378745168836,,0.037283267617565,9.565869492055353e-05,3.6053729249947e-05,0.127978964287133,3.458328662982843e-05
16/08/21,0.5442102332169237,1937.81640477724,0.0371885237369941,0.0001586649474547,3.540011673951595e-05,0.1283147253208854,0.0001111031902487
17/08/21,-0.3340216138029315,,0.0401008198111591,0.0001831407111206,4.18721976532572e-05,0.1256880753706063,6.68164027803305e-05
18/08/21,-0.6832006242800275,,0.0420003518277523,0.0002571815866211,4.680282431245042e-05,0.125578466248572,8.232217308708177e-05
19/08/21,-1.2200578890782192,,0.0431746670837075,0.0003479913298126,6.716977457069401e-05,0.1246095000660816,4.131922561689947e-05
20/08/21,-0.9540923637039276,,,,,0.1243358151150631,
21/08/21,-0.6915844353557549,,0.0385671458506664,0.0001175711673414,3.336945106421864e-05,0.1247496627956678,
22/08/21,-1.1060976581835305,,0.039294801514581,0.000117460218627,3.176871696975331e-05,0.1240910659932908,-0.0001187565533712
23/08/21,-1.291640168329508,,0.039693605728129,0.0001749317646924,4.446029198291457e-05,0.1239195970681157,6.1392403418386e-05
24/08/21,-1.8673057302656453,,0.0404099313137677,0.0002116224616406,5.226150880970029e-05,0.1196852598471548,-0.0001695866777734
25/08/21,1.1363533045007754,,0.0404552517371062,0.0001731593279344,3.8562076179312046e-05,0.1227711226350655,1.5695743315540688e-05
26/08/21,1.0089674267687991,,0.0405272019172205,0.0001944901982033,1.9056604203418195e-05,0.1231353478299686,0.0001064658972342
27/08/21,0.4481941190582109,,0.0398710576319409,0.0001506261286551,2.71606099990214e-05,0.1248453056072354,7.215001850758071e-05
28/08/21,-0.680272915333516,1966.54414386984,0.0412735592355339,0.0001993496134664,4.527249976864872e-05,0.1249088911302341,5.804248250231183e-05
29/08/21,-1.32860379730993,,0.0432402213023311,0.0002343424076202,5.547436484017776e-05,0.1260691264446137,6.484514934447667e-05
30/08/21,-0.9128965930946616,,0.0409633782458355,0.0001724519249242,4.109258556009455e-05,0.1282553303247681,-0.0001023764669466
31/08/21,-0.0482967295175115,,,,,0.1268508053308416,
01/09/21,-0.1293237751185299,,0.0319269744570656,,,0.1262607795361081,
02/09/21,-1.344619427179761,1918.06202166494,0.0342798447961697,0.0001439413220859,4.316088300668139e-05,0.1246330652061061,-7.612583633628166e-05
03/09/21,-1.3134642878196892,1940.68713476509,0.0343289909655727,0.000169084253063,3.696325561115391e-05,0.1244246131867111,8.909033465848868e-05
04/09/21,-1.916292153154272,,0.0335081553895253,0.0001940720339763,3.9406136401495e-05,0.1237137158533831,3.254224766863938e-05
05/09/21,-0.216892397138755,,0.0351250653166473,0.0001361255278701,3.487652616975779e-05,0.1259755911601416,5.576655503084429e-05
06/09/21,-0.293656515925261,,0.035780035008434,0.0001794066066568,4.262222108734209e-05,0.1255046812181578,-8.682180691867156e-05
07/09/21,-1.2087648760179148,,,,,0.1233585075491656,
08/09/21,-1.568672434052268,,0.0345667424026434,9.754684368768705e-05,3.69249117510894e-05,0.1251196824993631,8.829359780297253e-05
09/09/21,-1.6877939970766624,,0.0353855940383068,0.0001600259819446,6.700019420918358e-05,0.1281138879255348,-0.0001174266166052
10/09/21,-0.3955838910992266,,0.0353550791205272,0.0001165351482522,5.184756578114672e-05,0.1281716720693629,0.000149722080811
11/09/21,-0.1859367198056767,,0.0397076641973823,,,0.1245718071365236,
12/09/21,-1.0845837445083415,,0.0344248679677195,0.0001242933699339,4.381612720177783e-05,0.1255329936076849,-0.0001189261828329
13/09/21,-1.1587132985065092,,0.0314764306743071,0.0002414931789494,1.1199710292388268e-05,0.1245391993806013,
14/09/21,-1.0937989376527133,1938.86054893195,0.0322328152981129,0.0001401843360815,4.842636721094121e-05,0.1247043492045257,-2.7526167758687496e-05
15/09/21,-1.0741641442443943,,0.0321868030259107,7.705845395968476e-05,3.785409545606469e-05,0.124002419829049,3.2828598500366635e-05
16/09/21,0.0356344696250048,,0.0346207898889652,,,0.1253937002400146,
17/09/21,-0.6003899272237371,,0.0345049201980847,7.233281650983687e-05,5.503348001192154e-05,0.1245273547328587,-6.954105142642794e-05
18/09/21,-1.560395818919958,,0.0355328307723434,0.0001036189726652,2.7835741026688657e-05,0.1255186300422898,3.14371251981496e-05
19/09/21,-1.4305001846831216,,0.0342442234154649,0.0001379861547953,3.516117424343803e-05,0.1277527234816189,8.343751006366063e-05
20/09/21,-1.1928310036159029,,0.0314688394299341,0.0001419687954714,4.549534888587735e-05,0.1269818863582781,-1.5665282033793333e-05
21/09/21,-0.0338081327135721,,0.0329396526111339,0.0001320972601344,4.865568539669365e-05,0.1273678725615674,2.859252274092057e-05
22/09/21,-0.469809482914982,,0.0363073212946906,0.0001484942214126,3.500085328374278e-05,0.1260378101991376,-4.265888200789443e-05
23/09/21,-0.7650027941702098,,0.036201991401989,9.268883118694668e-05,3.836601987135541e-05,0.1261222328275682,-6.142753111154753e-05
24/09/21,-1.7857369802938692,,0.0361314053697226,0.0001167514398454,3.452786089271205e-05,0.1257160376810688,0.0001032866486751
25/09/21,-1.6261555655748394,,0.0366168133486648,0.0001688711026422,3.924069885033776e-05,0.1264588068195621,1.5761193529595216e-05
27/09/21,-0.1812866911298314,,0.0338703687560888,0.0001239437344487,4.583627615811258e-05,0.122634113277526,3.543508866223943e-05
28/09/21,-0.5622814638452126,,0.0332480569689325,0.0001260373098879,3.822762681204306e-05,0.1227386125735745,3.5028704516407693e-05
29/09/21,-1.3672110779668625,,0.0316195356021849,0.0001321357657416,3.657970412603305e-05,0.1260374525520421,4.9028384287552415e-05
30/09/21,-1.5705428725657635,,0.032855180812601,0.0002424022559479,5.239819329711031e-05,0.1255746978302946,-1.332277567260186e-05
01/10/21,-0.9679350765432329,,0.0354535331136912,0.0002680835631533,4.992088478553751e-05,0.1247326478372318,2.0154504899946803e-05
02/10/21,0.4041211568139066,,0.0375926712569107,0.0001700764900168,5.449993128053703e-05,0.1209171197013246,4.434952669394773e-05
03/10/21,-0.3109325486959124,,0.0340219246318252,0.0001108590994383,4.014539319453061e-05,0.1213194114480352,-3.681467072167233e-05
04/10/21,-0.7878442042388595,,0.0324399678681848,0.0001575840292978,4.514513453773211e-05,0.1237785755699523,5.788167246920331e-05
05/10/21,-1.1115149610610644,,0.0329489738807614,0.0002468089388271,5.887019684669845e-05,0.1242577967647709,-6.888369439823269e-05
06/10/21,-0.5239320822560645,1925.48112395414,0.0345102982923102,0.0002343460669175,7.968623310098164e-05,0.1229153588452437,5.680154331411404e-05
07/10/21,0.725387036750729,1964.94131139984,0.0369550611082847,0.0002226701254225,5.828009995583384e-05,0.1222173690021964,0.000288296166113
08/10/21,0.4690969994313843,1948.40940694009,0.0347463197640577,0.0001696432046609,6.501143694671957e-05,0.1215466423650912,0.0003574894195051
09/10/21,0.2727173957240262,1926.90243038774,0.0321700917408975,0.0001973453358651,7.726320673752796e-05,0.1215739571802567,2.658751414090678e-05
10/10/21,-0.1000528664002724,1920.85206632138,0.0338426417458985,0.0002351680136119,8.3269017795107e-05,0.1213623552620518,-9.348450434852573e-05
11/10/21,-0.0177746889020943,1918.6086819641,0.0326066180255199,0.0002068915233902,6.787524400390994e-05,0.1215044493174766,4.118619904972342e-05
12/10/21,0.9022249551775996,,0.033718384923572,0.000199073351824,6.439819269107095e-05,0.1202191163609374,0.0003565612894296
13/10/21,0.6473825540624041,1938.13298149037,0.0376355770574637,0.000138844456721,6.472525113310565e-05,0.1201714877206527,0.0003229194130559
14/10/21,0.2408069177835761,1930.91292101325,0.0345800797528043,0.0001895347136186,7.032798214615167e-05,0.1218248253310486,0.0001504917859801
15/10/21,-0.2597471492984182,1940.74747967245,0.0360651327994713,0.0002231226584173,6.914528284055615e-05,0.1204080765740921,-7.675385703086113e-05
16/10/21,0.3290753002605978,2002.12786972878,0.0487381824176035,0.0004370343890979,0.0001021652166779,0.1183277134038766,-3.904985986824712e-05
17/10/21,-1.254900654451787,,0.0528887419515426,0.000229836900266,,0.1184594209590351,
18/10/21,-0.0273185592346692,,,,,0.1167566078679711,
19/10/21,-0.2885369692298483,1936.01150959036,0.0343079648741692,0.0001495748132148,5.952283189065894e-05,0.1173763454078035,0.000159347259216
20/10/21,-0.3044507072556016,1951.18849436631,0.0401956964674957,0.0002294039210522,7.216910580151347e-05,0.1120662798514489,-5.5605612954460016e-05
21/10/21,0.2712578216781346,1926.79312760007,0.0330474132275085,0.0002089601505414,7.361985113034299e-05,0.1120501100140971,6.0403065722929575e-06
22/10/21,0.3764661603112564,1929.49740084185,0.0347202119789766,0.0001394148420375,5.464129597678415e-05,0.1144760588166094,5.269442475922982e-05
23/10/21,0.6130290875191565,,0.0343527354262517,0.0001797026928122,6.378019423863222e-05,0.1163696011129489,0.0003028155658248
24/10/21,0.2336973301067552,,0.0320411955787695,0.000121010365777,5.545762391282956e-05,0.1190649173537304,0.0001872506216865
25/10/21,-0.4246413786478706,1927.45952833083,0.0345439885311388,0.0001886186326558,5.998219298085998e-05,0.1198733954680495,-7.493357556131226e-05
26/10/21,-0.0899525079360304,1928.7593294575,0.0358017995879086,0.0002336226052257,6.150325521267293e-05,0.1224659085856297,6.736230555547081e-05
27/10/21,0.5799782004321825,1938.0983726616,0.0409439247153109,0.0002376264545726,7.785133381159128e-05,0.1219256259421663,2.1864393621565392e-05
28/10/21,1.126101413525424,,0.0423943115160894,0.0002623811786135,9.0635966139108e-05,0.1211865022413649,0.0002829270744879
29/10/21,0.6434002117145223,1946.35917172307,0.0497327081189903,0.0002320150045719,8.660420471038487e-05,0.1186353914252674,-8.70670618512159e-06
30/10/21,0.1741558961417663,1939.47184884274,0.0396377538451868,0.000248916368192,7.162505155732504e-05,0.1177203170448103,-0.0001663618753776
31/10/21,-0.1294409664845244,1930.5667310455,0.0398147375277963,0.0001751831061917,6.96706028022712e-05,0.1199074349146197,5.2828127072979577e-05
01/11/21,0.3290277029721552,1944.10912687703,0.0413576057620237,0.0002464032214471,6.170857553864124e-05,0.1223339201314278,0.0001525069039531
02/11/21,1.379960360654931,1953.99074678265,0.0456471193444286,0.0003244130453032,7.748194081575202e-05,0.126517932879259,0.0002017879109463
03/11/21,1.243933452181468,1949.1856068751,0.0449927350200125,0.0002031588639703,6.560606198402132e-05,0.1255942014699062,8.993392780144828e-05
04/11/21,1.2448089120085777,1966.83965616624,0.0608091734660319,0.0002613656286903,4.618170586018927e-05,0.1234126753137264,-0.0001212171270469
05/11/21,-0.065463179094589,,0.0659537182257272,0.000618248712136,6.893284491884425e-05,0.1203708127147358,0.0007790818590112
06/11/21,2.643973274340861,1943.03761661209,0.0646274237070527,0.0002436385733853,3.718975489232881e-05,0.1198035597629292,-8.355430766635103e-05
07/11/21,2.284639290786344,1948.21589737142,0.0566442739244087,0.0002404404190402,4.885521129361837e-05,0.1221836139100897,5.567411916203472e-05
08/11/21,1.5549298410412509,1949.84418865784,0.0514630932171503,0.0002908162373122,5.388545769637894e-05,0.1203843052335354,
09/11/21,0.6371120320407652,1951.50848841604,0.046312552721262,0.0002055331631045,5.501868296653512e-05,0.120700908630225,4.189797155557553e-05
10/11/21,0.976334266473893,1947.21005055075,0.0559860166257376,0.0002843589722637,6.848833783586917e-05,0.1184198957634405,-9.839893618554838e-05
11/11/21,3.162315290657569,1939.0244830257,0.0742214406493129,0.0003014614858931,4.92458570948699e-05,0.1178611911965877,-2.527421231131287e-06
12/11/21,3.784875199579498,,0.0726858299273815,0.0002423299043555,5.17956889547643e-05,0.1145299559985451,-0.0002641936949318
13/11/21,1.8811956771832783,,0.0509168193420923,0.0002420355409756,6.523214231967335e-05,0.1182939103615199,0.0001989769808585
14/11/21,1.0272628478320047,1944.00699136067,0.0486426164916618,0.0002407097629386,6.367262023188424e-05,0.1186239686729677,1.2601466643040268e-05
15/11/21,0.7448260070173611,1942.63653557271,0.0492729451942979,0.0002894728015611,7.018174487539223e-05,0.1199518715132688,2.1086568516339577e-05
16/11/21,0.3510614763433006,1933.89629971244,0.0465856336532099,0.0003111935315036,6.572660903769904e-05,0.1214885888988358,0.0002550415301838
17/11/21,0.4466603871346067,1962.56949207267,0.0482183342001732,0.0003687009732806,0.0001724022843265,0.1196610317604535,0.0002025468735227
18/11/21,1.104249651966051,1982.76424041906,0.0470931654171627,0.0003265469353571,0.0001005399569646,0.1176334594955333,0.0001432610648515
19/11/21,1.0938880462509533,,,8.50179197657446e-05,3.6584303705578814e-05,0.1144371463533555,
20/11/21,0.3072178966525448,1949.20640408073,0.0447579037681101,0.0002484797317865,8.454921851819161e-05,0.1162924887805321,0.0003609629410998
21/11/21,-0.3382936696864861,1936.25833213707,0.0391449207972722,0.0002327812435955,5.424075558348599e-05,0.1155056185586667,0.0003588707192952
